2,what longtime game show host dropped dead while jogging in central park in 1984
0,what is the meaning of w b  yeat  s poem      the three hermits
2,who were the    filthiest people alive
1,what infectious disease is the world  s deadliest
0,what is spumante
3,in what year did ireland elect its first woman president
0,what is an isthmus
1,what was the name of the orca that died of a fungal infection
4,where is mozambique located
1,what is mississippi  s state animal
0,what  s the origin of the word   news
1,what did dan aykroyd and john belushi quit saturday night live to become
3,how many months does a normal human pregnancy last
0,how do fuel injectors work
0,how can your school march in the macy  s thanksgiving parade
2,what is the real name of disc jockey    wolfman jack
1,what italian liner was hijacked in 1985
4,what city houses the u s  headquarters of procter and gamble
1,what soap was touted as being    for people who like people
3,how much was the minimum wage in 1991
5,what does nafta stand for
2,who invented silly putty
2,what new middle school was built in philadelphia   pennsylvania last year
2,who patented the first phonograph
1,what are some tips for building a fire in a fireplace
1,what do manatees eat
1,how do you say 2 in latin
1,what were popular songs and types of songs in the 1920s
3,how many vietnamese were there in the soviet union
1,what is november  s birthstone
0,what is a certified nurse midwife
3,on average   how many miles are there to the moon
2,who created private detective philip marlowe
1,what boris pasternak book sold 5   0 copies to become the fiction best seller of 1958
0,what is the origin of the expression    tout de suite
1,what is the longest english word
0,what is the purpose of a car bra
0,what is d b  cooper known for
2,who is colin powell
1,what species is a colt
5,what is the full name of the plo
4,what is the smallest country in africa
2,who coined the term nn cyberspace    in his novel nn neuromancer
1,what age followed the bronze age
2,what is her profession
2,what is the full name of the man who invented the multicolored game cube that has 42 3 quintillion potential combinations
5,what does the word laser mean
0,what does the name    anthony    mean
2,who was lauren bacall  s first husband
0,what is a rhomboideus minor
3,how many hands does bjorn borg use when hitting his forehand
3,how many people died on d day
2,what u s  congressman said :    keep the faith   baby
2,who created the character of scrooge
3,what is the student population at the university of massachusetts in amherst
4,where is windsor castle
3,when did the dow first reach
0,why were people recruited for the vietnam war
2,what party was winston churchill a member of
2,what american league baseball team  s worst finish between 1926 and 1964 was fourth
4,where can i find the names of all the 15 pokemon
4,what state does martha stewart live in
1,which killer whale died at sea world of a fungal infection
4,what are the benelux countries
4,where  s the petrified forest
1,what is a language spoken by the sioux
4,where is tornado alley
2,who was the author of    john brown  s body
2,what american poet wrote :    good fences make good neighbors
4,what state in the u s  has the most blacks
0,why are electric cars less efficient in the northeast than in california
2,what was the occupation of mandy rice davies
4,what is the city in which maurizio pellegrin lives called
